id,first_name,last_name,email,phone,created_at,login_date,tier
526395f6-2d71-4dd9-bee6-3ff6cfea4323,Juliana,Chu,juliana_chu@yahoo.com.hk,89871236,2024-07-04 10:23:29,2025-04-02 16:22:44,vip
98d6217d-e903-444a-9961-d4a360a248dc,Samuel,Poon,samuel.poon@gmail.com,78765432,2024-07-12 11:22:33,2025-04-11 15:34:29,basic
e4f786c2-cec4-4eec-ab15-ca03ed28b098,Jennifer,Yam,jennifer_yam@yahoo.com.hk,76543217,2024-07-25 14:15:26,2025-04-08 08:45:11,premium
0d3fc29a-5ffe-44b0-82a5-bb1d0ce84946,Brian,Hui,brian.hui@netvigator.com,71234567,2024-08-09 09:33:42,2025-04-14 17:22:33,basic
cdadf08a-03b2-4798-9115-480c6a180131,Denise,Pun,denise.pun@outlook.com,78712345,2024-08-18 16:44:23,2025-04-04 10:14:56,basic
2511921a-9d59-46e5-a0d9-2299f84cc334,Howard,Sin,howard_sin@yahoo.com.hk,74567123,2024-08-27 10:18:55,2025-04-09 12:23:45,vip
51edf409-d319-4bf1-860c-10b1afb2b858,Isabella,Fok,isabella.fok@gmail.com,73456789,2024-09-05 13:25:11,2025-04-07 09:10:32,basic
37596c75-c091-46b7-a423-f0011dcc129e,Rex,So,rex.so@hkbn.net,77654321,2024-09-14 15:44:32,2025-04-12 14:33:27,premium
eac7d89e-44ae-401d-aee6-ff1a9d7ddf1d,Tracy,Kung,tracy_kung@yahoo.com.hk,75678123,2024-09-23 08:56:19,2025-03-29 16:45:21,basic
1c5cd69e-0bce-46f2-a4fd-58f967f248c6,Kelvin,Chiu,kelvin.chiu@gmail.com,72345678,2024-10-04 11:22:43,2025-04-01 10:22:18,basic
3fdee7cf-5cfd-4e26-a3df-59bd045bc673,Eunice,Lui,eunice.lui@netvigator.com,78765433,2024-10-16 14:33:55,2025-04-10 13:34:23,vip
e2fecb8a-f08b-4eb5-9524-e14bd24767c0,Andrew,Chow,andrew_chow@yahoo.com.hk,71234568,2024-10-28 09:45:17,2025-04-05 15:44:32,basic
554bc35d-7b8e-41a7-99c0-fcf62c9a15c7,Phyllis,Wu,phyllis.wu@outlook.com,76543218,2024-11-07 12:56:29,2025-04-15 18:22:45,premium
b7c1d2b9-0d5e-4a0d-9a6f-eee1bc1f1270,Dennis,Cheng,dennis.cheng@gmail.com,74567124,2024-11-19 15:11:34,2025-04-08 11:33:22,basic
e8d45a07-5df4-42ac-870f-5a000a174786,Vicky,Shum,vicky_shum@yahoo.com.hk,73456790,2024-12-01 10:23:46,2025-04-13 09:45:11,basic
0eb3a629-950a-430b-a8fa-4f6fc6d17794,Felix,Yau,felix.yau@hkbn.net,77654322,2024-12-12 13:34:58,2025-04-06 12:56:33,vip
992bfda8-a84d-4ed4-974b-65eb159b2735,Mabel,Chung,mabel.chung@gmail.com,75678124,2024-12-24 16:45:09,2025-04-11 14:11:45,basic
1d95c3d2-551a-4259-b920-775826a96a08,Tony,Mok,tony_mok@yahoo.com.hk,72345679,2025-01-05 09:56:21,2025-04-03 16:23:34,premium
0e5862f9-4cc0-4488-b796-e0490f1de485,Grace,Kam,grace.kam@netvigator.com,78765434,2025-01-17 12:11:33,2025-04-09 10:34:22,basic
6e97f606-d9de-45c3-bc7e-72e70b9433da,Ricky,Tam,ricky.tam@outlook.com,71234569,2025-01-29 15:22:45,2025-04-14 13:45:11,basic
1342df46-ac67-4190-a138-a1b33e0f68c7,Yolanda,Fu,yolanda_fu@yahoo.com.hk,76543219,2025-02-10 10:33:57,2025-04-07 15:56:33,vip
e70dc210-312c-46d2-8f74-0e8d2f2eec93,Ivan,Kwok,ivan.kwok@gmail.com,74567125,2025-02-22 13:44:09,2025-04-12 18:22:45,basic
fd0e7276-c03e-4a0d-926a-89cbf84aae9a,Kitty,Yip,kitty.yip@hkbn.net,73456791,2025-03-06 16:55:21,2025-04-01 09:33:34,premium
56eb44e1-c2cb-4954-84f0-92a8d7a8a4da,Philip,Hui,philip_hui@yahoo.com.hk,77654323,2025-03-18 09:11:33,2025-04-05 12:45:23,basic
773775ab-5ae7-4ead-b29b-9efb49c2ec1d,Daisy,Chong,daisy.chong@gmail.com,75678125,2025-04-01 12:22:45,2025-04-08 14:56:12,basic
f4689702-d3cd-4ee7-b4c5-c5958edcd449,Patrick,Lai,patrick.lai@netvigator.com,72345680,2025-04-13 15:33:57,2025-04-15 16:11:33,vip
